0, 46 
1, 46 
2, 46 
3, 11 
4, 54 
5, 54 
6, 9 
7, 27 
8, 27 
9, 28 
10, 30 
11, 46 
12, 46 
13, 11 
14, 46 
15, 1 
16, 46 
17, 24 
18, 9 
19, 11 
20, 46 
21, 46 
22, 46 
23, 24 
24, 26 
25, 24 
28, 26 
29, 27 
30, 24 
31, 55 
32, 29 
33, 46 
34, 11 
35, 26 
36, 24 
37, 27 
38, 27 
39, 28 
40, 46 
41, 46 
42, 58 
43, 46 
44, 26 
45, 46 
47, 46 
48, 46 
49, 46 
50, 15 
51, 46 
52, 46 
53, 57 
55, 46 
56, 57 
57, 26 
58, 24 
59, 30 
